mee
92.81690335321063
63.11829131344356
37.137372983753956
42.44258470328412
34.46527533312965
36.195746341706915
29.988180144692354
28.459876974149335
24.770109903269354
23.09725576070392
20.68842457991488
19.65261446414198
18.66696213078989
18.292755736614165
17.012877243971882
16.055181695812063
14.118363644940302
14.41131131486018
12.663947607124078
13.424535778809458
11.665582565796091
12.520253631646844
10.874755661322085
11.450005517108186
10.214027723806426
10.765543670174429
9.930854050936142
10.256742240749986
9.644836829647739
9.76908474832474
9.355386898947883
9.409571083554175
9.17490794895184
9.175062230168697
9.010026675416539
8.957193630404062
8.84511612331528
8.784967011405252
8.708511194423265
8.649797088675239
8.594679091341083
8.537046360097497
8.488347074670285
8.43095076936559
8.389369101403563
8.340236821524613
8.305790667087352
8.26256563042095
8.228379988027742
8.1878786197762
8.15591554588781
8.120004004538025
8.090393445550147
8.058106337656268
8.030272548102792
8.000200473665863
7.972521955466739
7.9442284347403955
7.918627805302144
7.892591377172521
7.868370633430554
7.84454560447454
7.821877172735502
7.799243565328806
7.777456136027773
7.755873309048752
7.735023169217004
7.714359539704785
7.693742923785745
7.673221413908396
7.653495653865697
7.63412962932554
7.614968632852372
7.5962925970653785
7.578128998390107
7.560822754612673
7.544095777450129
7.527556260506955
7.511061538271757
7.49487067018499
7.479234256418448
7.463922333827568
7.448499452593187
7.433439681737298
7.4184769125944365
7.403727060174947
7.389063013141157
7.3751201955151755
7.361209896185739
7.347397792679149
7.3337091947182715
7.320046721924174
7.306669746335625
7.293631083002981
7.280837987394364
7.268207251618061
7.2558071414145955
7.244127013329184
7.232456100025854
7.220940267073619
7.2098184356933075
7.198743579327963
7.1881277709782365
7.177580059300472
7.167111906797838
7.15661830709396
7.146462015298947
7.136115786963259
7.126219214812349
7.116570150681611
7.10677418786284
7.0970219776099235
7.087658810916118
7.078233666875202
7.069228219202422
7.060193386005614
7.051074590284706
7.042259043114648
7.033951017223799
7.025319214724423
7.016953275780149
7.00885000546058
7.000476627507325
6.992155994928322
6.98424579529859
6.976351653849797
6.968891188451792
6.9614040250331755
6.953923984122862
6.946433604485719
6.93939140883587
6.93271223042516
6.925855214575821
6.919234394709899
6.912743207219141
6.906274850904974
6.899687054774571
6.893170032533615
6.8867156836029855
6.880308876701409
6.873867277666307
6.8674692966547175
6.86096321768358
6.854588401036245
6.848125045561605
6.841826978993445
6.83571072690367
6.829717265091023
6.82380274550151
6.817863679699788
6.811966331529355
6.806092016260379
6.800282934417258
6.794577091834921
6.788884587796669
6.783144758486884
6.777499964861623
6.771847542594439
6.766257141359567
6.76071909066469
6.755262249792916
6.749957378394821
6.744713105226071
6.7394452218719225
6.734226909830877
6.72919677888746
6.724184266299599
6.7191861244913325
6.714136825620231
6.708956033404344
6.703776061250409
6.698775298999872
6.694148216541804
6.689728814004255
6.685117456385631
6.680462370466411
6.675767381518845
6.671173658047228
6.666522292785634
6.661861085090815
6.657331484099445
6.653029356716263
6.6488394768380985
6.64489138685627
6.640956665719782
6.636933438084422
6.632987627634527
6.629254539806424
6.625503404954365
6.62184174194564
6.6180887074790045
6.614455206486565
6.6108459088389155
6.607418058396857
6.604059136567696
6.600794533192809
6.5975435210890305
6.594091141729963
6.590689243788927
6.587309345036313
6.5839682142512395
6.580758089467115
6.577453182478712
6.574235615014545
6.571073309519503
6.567892670335483
6.564820523386388
6.561809523396751
6.558842315601855
6.555850238191552
6.552857897651914
6.54988639103447
6.546991704627634
6.5441177078238395
6.541231072198411
6.538342619084699
6.535427263361697
6.5324991348887
6.529596435667648
6.52684733242242
6.524166428800402
6.521536554033351
6.518841748886753
6.516088581333402
6.513325796247688
6.510564329711869
6.507959147400488
6.50525867361399
6.502695658456854
6.500118426785266
6.4975130907482255
6.494993237664953
6.492523532677414
6.490097579179664
6.487592644823422
6.485085019476474
6.482579166032271
6.480153703221181
6.477756086460961
6.475452121804724
6.473051960032893
6.470704967840585
6.468374852686641
6.466114521920211
6.4639051443448965
6.461676563338995
6.45950752258535
6.457311313888802
6.4551837954090585
6.452930959312205
6.450653951639327
6.448475089017329
6.446287841045752
6.444215803195729
6.442227888510721
6.440122510200566
6.437960238622033
6.435860672642009
6.433804180696343
6.431764943937516
6.429769575536416
6.427832627183629
6.425720749413429
6.423651098404488
6.4215609376461344
6.419540098368344
6.417471866417394
6.41541068918464
6.413391442386747
6.411301421824729
6.409251492821372
6.4071418281957975
6.404989846060128
6.402872421921738
6.400860836636421
6.3988240209975755
6.396808796372407
6.394991805979806
6.39313005422877
6.391328833578188
6.389544529199707
6.387688691663797
6.385792476609114
6.38395259618989
6.3820783707946935
6.380174397780817
6.378419020034361
6.3766178374217475
6.3747560763735285
6.372779044331929
6.370870919742212
6.3690225242518705
6.367086434049738
6.365103812335103
6.363167271693741
6.361294749234397
6.359388002879527
6.35750563087997
6.355747155979792
6.353908389470631
6.352095726458309
6.350232727035106
6.34849969536981
6.346845732574017
6.345110122639873
6.34337633180602
6.34158894076464
6.339771283130074
6.338044103571357
6.336370867652245
